-0.044563994 0.046539094 0.013269095 -0.020998266
-0.04363321 0.24146827 0.012849129 -0.3094653
-0.038803846 0.046165615 0.0066598235 -0.012757954
-0.037880536 -0.1490512 0.0064046644 0.28201875
-0.04086156 0.045978803 0.01204504 -0.008637297
-0.03994198 0.24092597 0.011872293 -0.29749566
-0.035123464 0.43587667 0.005922381 -0.58641076
-0.02640593 0.24067228 -0.0058058347 -0.29186812
-0.021592485 0.045633588 -0.011643197 -0.0010219256
-0.020679813 -0.14931947 -0.011663635 0.28796482
-0.023666203 0.04596686 -0.0059043393 -0.008373781
-0.022746865 0.24117298 -0.006071815 -0.30291373
-0.017923405 0.046138097 -0.01213009 -0.012151891
-0.017000644 -0.14880781 -0.012373127 0.2766793
-0.0199768 -0.34375107 -0.0068395413 0.5654342
-0.026851822 -0.14853384 0.0044691428 0.27060437
-0.029822499 0.046524055 0.00988123 -0.020665606
-0.028892016 -0.1487382 0.009467918 0.2751185
-0.03186678 0.046247397 0.014970289 -0.014563248
-0.030941833 0.2411515 0.014679023 -0.30248553
-0.026118804 0.4360612 0.008629313 -0.5905031
-0.017397579 0.63106126 -0.0031807492 -0.8804553
-0.004776354 0.43598267 -0.020789856 -0.5887741
0.0039432994 0.24115792 -0.032565337 -0.30271187
0.008766457 0.046514858 -0.038619574 -0.020474596
0.009696755 -0.14803258 -0.039029066 0.25977764
0.0067361034 -0.34257627 -0.033833515 0.5398993
-0.000115421855 -0.14699546 -0.023035528 0.23675083
-0.0030553308 0.0484479 -0.018300511 -0.06310827
-0.0020863728 -0.14640695 -0.019562677 0.223745
-0.0050145118 0.04898906 -0.015087777 -0.075043984
-0.0040347306 -0.14591338 -0.016588656 0.21284077
-0.006952998 -0.34079427 -0.0123318415 0.50024503
-0.013768883 -0.14550067 -0.0023269407 0.20370144
-0.016678898 0.04965448 0.0017470882 -0.08971461
-0.015685808 -0.14549246 -4.720411e-05 0.203519
-0.018595656 0.049630154 0.004023176 -0.08917881
-0.017603055 -0.14554924 0.0022395998 0.20477071
-0.02051404 0.04954062 0.006335014 -0.08720489
-0.019523226 0.2445712 0.0045909164 -0.3778824
-0.014631802 0.049384344 -0.0029667316 -0.083755486
-0.013644115 0.2445487 -0.004641841 -0.37737295
-0.008753141 0.049492978 -0.0121893 -0.08615721
-0.007763282 0.24478751 -0.013912445 -0.3826608
-0.0028675315 0.049865834 -0.02156566 -0.094396725
-0.0018702148 0.24529013 -0.023453595 -0.39380482
0.003035588 0.05050871 -0.03132969 -0.10860777
0.004045762 -0.1441506 -0.03350185 0.1740285
0.00116275 -0.33877745 -0.030021278 0.45595726
-0.0056127994 -0.14324419 -0.020902133 0.15396461
-0.008477683 -0.33806074 -0.01782284 0.43998078
-0.015238898 -0.14269114 -0.009023224 0.14173329
-0.01809272 0.05255888 -0.0061885584 -0.15378259
-0.017041543 -0.14247392 -0.00926421 0.13694158
-0.019891022 0.052779492 -0.006525379 -0.15864961
-0.018835431 0.24799426 -0.009698371 -0.45338398
-0.013875546 0.443252 -0.018766051 -0.7491081
-0.005010506 0.24839386 -0.033748213 -0.46238923
-4.2628842e-05 0.05376472 -0.042995997 -0.18053186
0.0010326656 -0.14071643 -0.046606634 0.09828335
-0.0017816633 -0.33514053 -0.044640966 0.3759054
-0.008484473 -0.13941386 -0.03712286 0.06948782
-0.011272751 0.0562201 -0.035733104 -0.23467256
-0.010148349 -0.13837357 -0.040426556 0.04652831
-0.01291582 -0.33289322 -0.03949599 0.32618722
-0.019573685 -0.13723184 -0.032972243 0.021315232
-0.022318322 -0.33186582 -0.03254594 0.30341542
-0.028955637 -0.1362955 -0.026477631 0.00064848625
-0.03168155 0.059195977 -0.026464662 -0.30026945
-0.030497627 -0.13553897 -0.03247005 -0.01604904
-0.033208407 0.060033243 -0.032791033 -0.31879723
-0.032007743 -0.13460672 -0.039166976 -0.036633078
-0.034699876 -0.32914576 -0.03989964 0.24343954
-0.04128279 -0.13347729 -0.035030846 -0.061556965
-0.04395234 0.062128965 -0.036261987 -0.36508328
-0.042709757 0.257747 -0.043563653 -0.6689761
-0.03755482 0.06325699 -0.056943174 -0.39032155
-0.036289677 -0.1310125 -0.064749606 -0.11612189
-0.038909927 -0.3251498 -0.06707204 0.15545078
-0.045412924 -0.12913485 -0.063963026 -0.15761498
-0.047995623 0.066841796 -0.06711533 -0.46977112
-0.046658788 -0.12727107 -0.07651075 -0.19897445
-0.049204208 0.06885708 -0.08049024 -0.5147782
-0.047827065 -0.12504457 -0.0907858 -0.248506
-0.050327957 -0.3187606 -0.09575592 0.014217057
-0.05670317 -0.12240512 -0.09547158 -0.30707616
-0.059151273 -0.31604618 -0.101613104 -0.04596331
-0.06547219 -0.50957537 -0.10253237 0.2130102
-0.0756637 -0.31314835 -0.09827217 -0.11017466
-0.081926666 -0.5067348 -0.10047566 0.14995845
-0.09206136 -0.31032833 -0.09747649 -0.17265555
-0.098267935 -0.50392985 -0.1009296 0.0877554
-0.10834653 -0.30751687 -0.09917449 -0.23498765
-0.114496864 -0.5010923 -0.103874244 0.024839194
-0.124518715 -0.69458306 -0.10337746 0.28302684
-0.13841037 -0.88809025 -0.09771693 0.5413991
-0.15617219 -0.69174045 -0.08688895 0.2195964
-0.17000699 -0.88551986 -0.082497016 0.48365575
-0.1877174 -0.6893364 -0.0728239 0.16615477
-0.20150411 -0.49325168 -0.069500804 -0.14858407
-0.21136914 -0.68731314 -0.07247248 0.121388525
-0.22511542 -0.4912317 -0.07004472 -0.19324979
-0.23494005 -0.6852854 -0.073909715 0.07654067
-0.24864575 -0.87927425 -0.072378896 0.34501988
-0.26623124 -0.6832013 -0.0654785 0.030419704
-0.27989528 -0.87732613 -0.064870104 0.301746
-0.29744178 -1.0714664 -0.058835186 0.5732855
-0.3188711 -0.8755711 -0.047369476 0.2626633
-0.33638254 -0.6798061 -0.04211621 -0.04457619
-0.34997866 -0.8742996 -0.043007735 0.23452687
-0.36746466 -1.0687815 -0.038317196 0.51333964
-0.3888403 -0.87314147 -0.028050404 0.2088324
-0.4063031 -0.6776299 -0.023873756 -0.092565335
-0.4198557 -0.87240165 -0.025725063 0.19249085
-0.43730375 -1.0671463 -0.021875245 0.4769489
-0.45864668 -0.87172246 -0.012336268 0.1774524
-0.47608113 -1.0666656 -0.00878722 0.46621826
-0.49741444 -0.8714207 0.0005371447 0.17077866
-0.51484287 -0.6763064 0.003952718 -0.12173477
-0.52836895 -0.8714848 0.0015180225 0.17219257
-0.54579866 -1.0666285 0.004961874 0.465354
-0.5671312 -0.87157696 0.014268954 0.17423916
-0.5845628 -0.6766621 0.017753737 -0.11390844
-0.598096 -0.8720339 0.015475568 0.18432237
-0.6155367 -0.6771367 0.019162016 -0.1034387
-0.62907946 -0.87252796 0.017093241 0.19522765
-0.64653 -0.6776547 0.020997794 -0.09201446
-0.6600831 -0.8730712 0.019157507 0.2072186
-0.67754453 -0.6782283 0.023301877 -0.07936007
-0.69110906 -0.48344806 0.021714676 -0.36460105
-0.70077807 -0.67887175 0.014422655 -0.06515098
-0.71435547 -0.48395953 0.013119636 -0.3532488
-0.72403467 -0.28902656 0.00605466 -0.641766
-0.7298152 -0.4842324 -0.0067806607 -0.3471826
-0.73949987 -0.6792573 -0.013724312 -0.05664554
-0.753085 -0.48394123 -0.014857223 -0.3536268
-0.7627638 -0.6788488 -0.02192976 -0.065665565
-0.7763408 -0.8736496 -0.02324307 0.22001852
-0.79381377 -1.0684317 -0.0188427 0.50527996
-0.8151824 -1.2632831 -0.008737101 0.7919658
-0.8404481 -1.0680423 0.0071022143 0.49654704
-0.8618089 -0.87302125 0.017033156 0.20611084
-0.87926936 -1.0683826 0.021155372 0.50411785
-0.90063703 -0.8735651 0.031237729 0.21817617
-0.9181083 -0.6789033 0.03560125 -0.06449169
-0.93168634 -0.8745171 0.034311417 0.23920767
-0.9491767 -0.67990166 0.03909557 -0.04245807
-0.96277475 -0.8755618 0.038246408 0.26229903
-0.980286 -1.0712082 0.04349239 0.56679577
-1.0017102 -0.8767225 0.054828305 0.28812578
-1.0192446 -0.68242353 0.060590822 0.013226764
-1.0328931 -0.4882205 0.060855355 -0.2597404
-1.0426575 -0.68415606 0.05566055 0.051499262
-1.0563406 -0.48987454 0.056690533 -0.2231159
-1.066138 -0.685759 0.052228216 0.08689686
-1.0798533 -0.4914231 0.053966153 -0.18886141
-1.0896817 -0.6872739 0.050188925 0.1203455
-1.1034272 -0.49290565 0.052595835 -0.15609047
-1.1132853 -0.29857466 0.049474023 -0.4317278
-1.1192569 -0.49436095 0.040839467 -0.12386828
-1.1291441 -0.69004345 0.038362104 0.18141422
-1.1429449 -0.49549085 0.04199039 -0.0989243
-1.1528547 -0.69118863 0.0400119 0.20670521
-1.1666785 -0.88685924 0.044146005 0.5117366
-1.1844157 -0.69238603 0.054380737 0.23328564
-1.1982634 -0.49808156 0.05904645 -0.041760158
-1.208225 -0.69399834 0.05821125 0.26895243
-1.222105 -0.49975333 0.063590296 -0.0048171105
-1.2321 -0.69572693 0.06349395 0.30723205
-1.2460146 -0.50156444 0.069638595 0.035229925
-1.2560459 -0.69761235 0.07034319 0.34904623
-1.2699982 -0.5035577 0.077324115 0.07934794
-1.2800692 -0.3096245 0.07891107 -0.18797204
-1.2862618 -0.50578153 0.07515164 0.1285237
-1.2963774 -0.7018951 0.07772211 0.44393754
-1.3104153 -0.50795394 0.08660086 0.17673132
-1.3205744 -0.31417122 0.090135485 -0.08742463
-1.3268578 -0.12044913 0.08838699 -0.35036418
-1.3292668 -0.3167096 0.08137971 -0.031170674
-1.335601 -0.51289856 0.0807563 0.2860381
-1.3458589 -0.31901565 0.086477056 0.019878035
-1.3522393 -0.5152645 0.08687462 0.33854383
-1.3625445 -0.32147923 0.0936455 0.0744712
-1.3689741 -0.12781586 0.09513492 -0.1872595
-1.3715304 0.065825336 0.09138973 -0.44848034
-1.370214 -0.13046245 0.082420126 -0.12844616
-1.3728232 0.063388005 0.0798512 -0.3940307
-1.3715554 -0.13277087 0.07197058 -0.07727865
-1.3742108 -0.3288468 0.07042501 0.23721497
-1.3807878 -0.52490056 0.07516931 0.55125445
-1.3912858 -0.33091035 0.0861944 0.28316984
-1.397904 -0.13711679 0.0918578 0.018868454
-1.4006463 -0.33342782 0.09223516 0.33906177
-1.4073149 -0.13973108 0.0990164 0.07683036
-1.4101095 0.053842254 0.100553006 -0.18304414
-1.4090327 0.2473924 0.096892126 -0.44239008
-1.4040848 0.051042482 0.08804432 -0.1208049
-1.403064 -0.14522335 0.08562823 0.19830513
-1.4059684 0.048576124 0.08959433 -0.06618506
-1.404997 0.24230692 0.08827063 -0.3293102
-0.039751574 0.017307635 -0.010742326 0.016984606
-0.03940542 0.21258198 -0.010402634 -0.2790682
-0.03515378 0.017609963 -0.015983997 0.010315688
-0.034801584 0.21295746 -0.015777685 -0.28736722
-0.030542433 0.40830082 -0.02152503 -0.58498424
-0.022376418 0.2134869 -0.033224713 -0.2991589
-0.01810668 0.018853892 -0.03920789 -0.017136801
-0.0177296 0.21451555 -0.03955063 -0.3219279
-0.01343929 0.019978484 -0.045989186 -0.041975353
-0.013039721 0.2157287 -0.04682869 -0.3488063
-0.008725147 0.41148433 -0.05380482 -0.6558804
-0.0004954601 0.21715108 -0.066922426 -0.3806134
0.0038475615 0.023040095 -0.07453469 -0.109759174
0.0043083634 -0.17093904 -0.07672988 0.15850876
0.0008895825 0.025192808 -0.0735597 -0.15735985
0.0013934387 0.22128664 -0.0767069 -0.4723122
0.005819171 0.41740343 -0.08615314 -0.78815204
0.01416724 0.22356379 -0.10191619 -0.5237687
0.018638516 0.030012732 -0.11239156 -0.26486015
0.01923877 -0.16334061 -0.11768876 -0.0096336
0.015971959 -0.35659534 -0.11788143 0.24372259
0.0088400515 -0.54985356 -0.11300698 0.49702114
-0.0021570192 -0.7432158 -0.103066556 0.7520612
-0.017021336 -0.93677694 -0.08802534 1.0106142
-0.035756875 -0.7405976 -0.067813054 0.69163847
-0.050568826 -0.9347164 -0.053980283 0.9622257
-0.06926315 -0.7389123 -0.03473577 0.65308475
-0.0840414 -0.5433243 -0.021674076 0.34966943
-0.09490789 -0.34790087 -0.014680686 0.050231524
-0.1018659 -0.5428093 -0.013676057 0.33824664
-0.11272209 -0.3474954 -0.006911123 0.04128262
-0.119672 -0.15227506 -0.006085471 -0.2535728
-0.1227175 -0.3473096 -0.011156927 0.03718447
-0.12966369 -0.54226977 -0.010413237 0.3263265
-0.14050908 -0.7372419 -0.0038867074 0.61570746
-0.15525393 -0.5420659 0.008427441 0.3218029
-0.16609524 -0.34706497 0.014863499 0.031789526
-0.17303655 -0.15215927 0.01549929 -0.256167
-0.17607974 -0.34749904 0.0103759505 0.04136408
-0.18302971 -0.54276824 0.011203231 0.33730257
-0.19388507 -0.3478075 0.017949283 0.048173487
-0.20084122 -0.15294746 0.018912753 -0.23879267
-0.20390017 0.04189927 0.014136899 -0.52545047
-0.20306219 -0.15341873 0.0036278898 -0.22834665
-0.20613056 -0.34859234 -0.00093904324 0.06547844
-0.21310242 -0.15345694 0.00037052546 -0.22750062
-0.21617155 -0.34858418 -0.004179487 0.06529916
-0.22314323 -0.543646 -0.0028735036 0.35666052
-0.23401615 -0.34848326 0.0042597065 0.06307288
-0.24098581 -0.54366606 0.0055211643 0.35709673
-0.25185913 -0.348623 0.012663099 0.06615987
-0.2588316 -0.5439242 0.013986296 0.36281103
-0.2697101 -0.34900382 0.021242516 0.07457085
-0.27669016 -0.15419273 0.022733934 -0.211335
-0.279774 -0.34963223 0.018507233 0.088431686
-0.28676665 -0.5450145 0.020275867 0.38689572
-0.29766694 -0.35018617 0.02801378 0.100673966
-0.30467066 -0.15547666 0.030027261 -0.18304071
-0.3077802 -0.35101512 0.026366446 0.11896143
-0.3148005 -0.54650474 0.028745675 0.41984475
-0.3257306 -0.3518016 0.03714257 0.13636082
-0.33276662 -0.15723081 0.039869785 -0.14437668
-0.33591124 -0.3529004 0.036982253 0.16061306
-0.34296927 -0.5485317 0.040194515 0.46472973
-0.3539399 -0.35400012 0.049489107 0.184982
-0.36101988 -0.15961993 0.05318875 -0.09168746
-0.3642123 0.03470091 0.051355 -0.36712638
-0.36351827 -0.16111174 0.044012472 -0.058702897
-0.3667405 -0.3568362 0.042838413 0.24753499
-0.37387723 -0.16235141 0.047789115 -0.031333927
-0.37712425 0.032053795 0.047162436 -0.3085642
-0.37648317 -0.16370732 0.040991154 -0.0013884017
-0.37975734 -0.35939243 0.040963385 0.30394074
-0.3869452 -0.16487747 0.0470422 0.024452932
-0.39024273 -0.3606414 0.04753126 0.33159924
-0.39745554 -0.1662271 0.054163244 0.05427609
-0.4007801 0.028078081 0.055248763 -0.22083806
-0.40021855 0.22236857 0.050832003 -0.49559423
-0.39577118 0.026568035 0.04092012 -0.18733461
-0.3952398 0.22108136 0.037173424 -0.4668332
-0.39081818 0.02545446 0.02783676 -0.1626691
-0.3903091 -0.1700547 0.024583379 0.13866398
-0.3937102 0.024706677 0.027356658 -0.14616305
-0.39321604 -0.17079614 0.024433399 0.1550233
-0.396632 0.023967607 0.027533865 -0.1298524
-0.39615262 0.21868454 0.024936816 -0.41372317
-0.39177892 0.4134443 0.016662352 -0.6984413
-0.38351005 0.6083313 0.0026935262 -0.98583275
-0.3713434 0.41317338 -0.01702313 -0.692305
-0.36307994 0.6085273 -0.030869229 -0.99029803
-0.3509094 0.41383186 -0.05067519 -0.7074681
-0.34263277 0.21944717 -0.06482455 -0.43115747
-0.3382438 0.025300158 -0.073447704 -0.1595937
-0.33773783 -0.16869761 -0.07663958 0.109044194
-0.34111178 0.027434146 -0.07445869 -0.20679985
-0.3405631 0.22353749 -0.07859469 -0.52201045
-0.33609235 0.029604668 -0.0890349 -0.2550923
-0.33550024 -0.16414069 -0.094136745 0.008232925
-0.33878306 -0.35779536 -0.09397209 0.26979345
-0.34593898 -0.16146678 -0.08857622 -0.05098724
-0.3491683 -0.35521433 -0.08959596 0.21248741
-0.35627258 -0.15893324 -0.085346214 -0.10705929
-0.35945126 -0.35273504 -0.0874874 0.15752399
-0.36650595 -0.15647654 -0.08433692 -0.16142635
-0.3696355 0.039745178 -0.087565444 -0.47947848
-0.36884058 -0.15403853 -0.09715501 -0.21562794
-0.37192136 -0.34764698 -0.10146757 0.044896543
-0.3788743 -0.54117864 -0.10056964 0.30392057
-0.38969785 -0.34477797 -0.09449123 -0.018709498
-0.39659342 -0.5384267 -0.09486542 0.24272874
-0.40736195 -0.34208676 -0.090010844 -0.07830561
-0.4142037 -0.14579748 -0.091576956 -0.39797506
-0.41711965 -0.339509 -0.09953646 -0.13551134
-0.4239098 -0.14311264 -0.10224669 -0.45786315
-0.4267721 -0.33665177 -0.11140395 -0.19907881
-0.43350512 -0.5300186 -0.115385525 0.056488417
-0.44410548 -0.33344755 -0.114255756 -0.27025568
-0.45077443 -0.13689628 -0.11966087 -0.59667844
-0.45351237 -0.33015838 -0.13159443 -0.34395465
-0.46011552 -0.52318674 -0.13847354 -0.09549268
-0.47057927 -0.7160804 -0.1403834 0.15049693
-0.48490086 -0.51925653 -0.13737345 -0.18297173
-0.49528602 -0.7121728 -0.14103289 0.06341562
-0.5095295 -0.5153401 -0.13976458 -0.2702284
-0.51983625 -0.70821965 -0.14516914 -0.024687411
-0.53400064 -0.9009937 -0.14566289 0.21890213
-0.55202055 -1.0937656 -0.14128484 0.46232426
-0.5738958 -1.2866378 -0.13203835 0.70735
-0.59962857 -1.0899578 -0.11789136 0.37619153
-0.6214278 -1.2832253 -0.11036753 0.6295006
-0.6470923 -1.0867503 -0.097777516 0.30419907
-0.6688273 -0.89038074 -0.091693535 -0.01764916
-0.6866349 -1.0840763 -0.092046514 0.24475339
-0.7083164 -1.2777712 -0.087151445 0.5070424
-0.7338718 -1.4715639 -0.0770106 0.77103823
-0.7633031 -1.2754714 -0.061589837 0.45515254
-0.7888125 -1.0795352 -0.052486785 0.14370944
-0.8104032 -1.2738677 -0.049612597 0.41938275
-0.8358806 -1.0780792 -0.04122494 0.11148116
-0.8574422 -1.272587 -0.038995318 0.39087814
-0.8828939 -1.4671344 -0.031177755 0.67101574
-0.91223663 -1.2715932 -0.017757442 0.36868173
-0.93766844 -1.0762235 -0.010383807 0.07045296
-0.95919293 -1.271195 -0.008974748 0.35984173
-0.9846168 -1.0759467 -0.001777913 0.06434244
-1.0061358 -1.2710431 -0.0004910642 0.35646388
-1.0315566 -1.0759141 0.0066382135 0.063626155
-1.053075 -0.880888 0.007910737 -0.226955
-1.0706927 -1.076122 0.0033716368 0.068212725
-1.0922151 -1.2712922 0.0047358912 0.36195752
-1.117641 -1.0762379 0.011975042 0.070771664
-1.1391658 -1.2715294 0.013390475 0.3672086
-1.1645963 -1.0766003 0.020734647 0.078777775
-1.1861283 -0.88178164 0.022310203 -0.20729186
-1.203764 -0.68698573 0.018164365 -0.4928544
-1.2175037 -0.8823591 0.008307277 -0.19450265
-1.2351508 -1.0775989 0.0044172243 0.10078925
-1.2567028 -1.2727839 0.006433009 0.3948625
-1.2821585 -1.4679965 0.0143302595 0.68956673
-1.3115184 -1.2730763 0.028121594 0.4014294
-1.33698 -1.4685856 0.036150184 0.7028441
-1.3663517 -1.2739829 0.050207064 0.42175648
-1.3918313 -1.0796069 0.058642194 0.14531454
-1.4134234 -0.8853716 0.061548483 -0.12830658
-1.4311309 -1.0813187 0.058982354 0.18314148
-1.4527572 -0.88708824 0.06264518 -0.09036697
-1.470499 -0.6929175 0.060837843 -0.36264604
